"modeldataset","presabs","id","lat","long","elev_m","bio1_clim","bio2_clim","bio3_clim","bio4_clim","bio5_clim","bio6_clim","bio7_clim","bio8_clim","bio9_clim","bio10_clim","bio11_clim","bio12_clim","bio13_clim","bio14_clim","bio15_clim","bio16_clim","bio17_clim","bio18_clim","bio19_clim"
"Climate ENM",0,"pseudo.9050",33.662162,-116.054031,216,22.4,16.01666667,44.9906367,752.9970421,40.8,5.2,35.6,13.41666667,25.46666667,31.7,13.41666667,82,14,0,63.67486034,41,3,8,41
"Climate ENM",0,"pseudo.9051",42.903587,-121.601757,1440,6.608333333,17.48333333,47.25225225,683.084027,28.3,-8.7,37,-1.05,15.18333333,15.18333333,-1.316666667,500,81,12,57.09882749,221,41,41,200
"Climate ENM",0,"pseudo.9052",40.06752,-123.332168,1054,11.9125,17.24166667,50.12112403,644.9810603,32.9,-1.5,34.4,4.7,20.25,20.25,4.7,1668,346,3,93.89974127,982,25,25,982
"Climate ENM",0,"pseudo.9053",41.875826,-123.811075,553,10.99166667,14.75,48.8410596,577.5923119,30.1,-0.1,30.2,4.8,18.4,18.4,4.55,2275,451,8,81.2519588,1162,58,58,1128
"Climate ENM",0,"pseudo.9054",35.132855,-119.026764,86,17.90416667,14.24166667,42.01081613,727.2659209,36.2,2.3,33.9,11.01666667,26.76666667,26.76666667,9.033333333,155,31,0,81.3802677,86,3,3,79
"Climate ENM",0,"pseudo.9055",37.617074,-121.776115,295,14.82083333,14.725,51.48601399,515.0704203,31,2.4,28.6,8.633333333,20.95,21.18333333,8.633333333,429,83,0,90.30142005,240,3,6,240
"Climate ENM",0,"pseudo.9056",44.093415,-122.275652,1167,8.808333333,11.46666667,41.54589372,576.4382539,25.6,-2,27.6,2.566666667,16.43333333,16.43333333,2.45,1992,320,24,61.58858684,888,112,112,799
"Climate ENM",0,"pseudo.9057",38.796349,-123.545836,192,12.31666667,10.41666667,61.63708087,258.7850401,21.4,4.5,16.9,9.333333333,15.23333333,15.56666667,9.333333333,1124,226,2,90.34829781,620,19,20,620
"Climate ENM",0,"pseudo.9058",41.44254,-123.782439,676,11.54583333,13.825,49.0248227,548.9802875,28.5,0.3,28.2,5.35,18.75,18.75,5.35,2174,446,6,82.61713499,1103,53,53,1103
"Climate ENM",0,"pseudo.9059",41.263425,-122.818529,1354,10.5,15.15,47.19626168,645.4385401,30.1,-2,32.1,3.3,18.55,18.66666667,3.166666667,736,148,8,72.98490215,365,31,45,356
"Climate ENM",0,"pseudo.9060",44.189739,-123.527961,318,12.425,10.73333333,40.50314465,551.4382023,28.2,1.7,26.5,6.216666667,19.6,19.6,6.066666667,1956,366,9,80.13005895,1010,58,58,977
"Climate ENM",0,"pseudo.9061",33.643678,-116.69712,1586,14.05416667,14.95833333,50.70621469,537.5595457,31,1.5,29.5,8.916666667,18,21.33333333,8.183333333,492,105,2,87.74647237,276,22,37,269
"Climate ENM",0,"pseudo.9062",40.323749,-123.113218,1336,10.87083333,13.025,43.27242525,668.061845,29.2,-0.9,30.1,3.6,19.76666667,19.76666667,3.6,1637,346,5,89.19896969,910,28,28,910
"Climate ENM",0,"pseudo.9063",39.357018,-120.916242,994,12.42916667,13.34166667,44.62095875,627.5111674,30,0.1,29.9,5.6,20.43333333,20.51666667,5.6,1613,298,4,84.79861966,841,27,34,841
"Climate ENM",0,"pseudo.9064",33.795511,-118.263226,18,16.95,10.28333333,54.99108734,295.4041915,26.2,7.5,18.7,13.38333333,20.08333333,20.73333333,13.38333333,324,81,0,104.6573169,204,3,6,204
"Climate ENM",0,"pseudo.9065",40.018898,-122.558551,269,16.04583333,14.975,44.96996997,684.4721202,35.4,2.1,33.3,8.333333333,24.63333333,24.68333333,8.333333333,692,137,2,87.35867894,386,13,23,386
"Climate ENM",0,"pseudo.9066",40.98351,-121.961444,829,14.37916667,13.675,42.3374613,693.3169888,32.4,0.1,32.3,6,22.2,22.71666667,6,1962,352,8,82.40104712,1005,48,60,1005
"Climate ENM",0,"pseudo.9067",44.104316,-122.314766,964,9.716666667,12.05,43.03571429,576.7279701,26.8,-1.2,28,3.4,17.2,17.2,3.233333333,1913,307,23,61.48945965,856,109,109,769
"Climate ENM",0,"pseudo.9068",41.920714,-123.496597,1122,9.975,12.7,44.87632509,577.2564421,27,-1.3,28.3,4.05,17.85,17.85,3.783333333,1542,318,9,82.88030303,816,45,45,789
"Climate ENM",0,"pseudo.9069",38.00429,-120.220518,1211,12.70416667,14.725,45.58823529,659.5813353,31.6,-0.7,32.3,5.416666667,21.06666667,21.3,5.416666667,1076,208,2,86.58593815,574,17,23,574
"Climate ENM",0,"pseudo.9070",32.847223,-115.77673,-3,22.75416667,16.59166667,45.58150183,756.7227736,41.5,5.1,36.4,13.7,25.5,32.06666667,13.7,62,11,0,65.90081833,33,2,8,33
"Climate ENM",0,"pseudo.9071",43.188794,-121.600952,1616,6.258333333,14.83333333,43.88560158,672.1905619,26.1,-7.7,33.8,-1.133333333,14.48333333,14.93333333,-1.45,857,149,16,68.07000861,404,63,63,365
"Climate ENM",0,"pseudo.9072",44.211719,-123.807497,397,11.8375,10.425,44.93534483,481.6171858,26,2.8,23.2,6.8,18.28333333,18.28333333,6.5,2252,413,17,75.29871702,1122,96,96,1060
"Climate ENM",0,"pseudo.9073",38.788087,-120.650984,875,14.32916667,12.59166667,41.83277962,674.8449597,32.1,2,30.1,7.016666667,22.83333333,23.18333333,7.016666667,1134,205,2,84.1844797,592,18,22,592
"Climate ENM",0,"pseudo.9074",35.666302,-120.292034,524,15.27083333,19.125,54.95689655,570.4761103,35,0.2,34.8,9.9,22.45,22.56666667,8.8,339,66,0,89.05757707,195,7,16,180
"Climate ENM",0,"pseudo.9075",34.732846,-118.94178,1644,9.5875,9.208333333,35.83009079,635.3636217,24.8,-0.9,25.7,3.233333333,17.63333333,17.95,2.916666667,404,99,1,97.33626132,237,4,9,237
"Climate ENM",0,"pseudo.9076",35.451404,-118.67704,1062,15.65,12.85,40.40880503,671.5348769,32.6,0.8,31.8,7.85,23.96666667,23.98333333,7.85,418,88,1,93.84709191,241,7,11,241
"Climate ENM",0,"pseudo.9077",35.88422,-118.358001,2386,7.175,11.13333333,41.54228856,573.7615121,23.2,-3.6,26.8,1.4,14.41666667,15.01666667,1.4,815,217,3,112.8761246,559,12,18,559
"Climate ENM",0,"pseudo.9078",44.446594,-122.834794,296,11.44166667,10.75,42.65873016,521.6879655,26.7,1.5,25.2,5.816666667,18.21666667,18.21666667,5.466666667,1377,218,16,61.00258077,629,79,79,562
"Climate ENM",0,"pseudo.9079",39.385603,-118.996959,1469,12.83333333,14.43333333,37.10368466,884.3162056,34.3,-4.6,38.9,3.1,23.63333333,24.1,2.316666667,156,21,6,30.30457634,54,24,26,54
"Climate ENM",0,"pseudo.9080",37.645479,-119.076008,2341,5.483333333,15.23333333,45.20276954,661.7687502,24.8,-8.9,33.7,-2.05,14.01666667,14.01666667,-2.05,867,169,2,85.79503989,471,17,17,471
"Climate ENM",0,"pseudo.9081",41.458327,-123.435729,902,11.88333333,16.5,48.38709677,659.6498153,32.3,-1.8,34.1,4.666666667,20.08333333,20.3,4.333333333,1805,387,6,87.1118069,964,43,43,954
"Climate ENM",0,"pseudo.9082",35.54971,-119.2615,119,18.07083333,14.95833333,43.73781676,717.5826159,36.8,2.6,34.2,11.35,26.8,26.8,9.3,180,34,1,81.49003007,99,4,4,89
"Climate ENM",0,"pseudo.9083",35.452787,-118.244389,1778,12.75833333,11.01666667,37.85796105,673.4268987,29.8,0.7,29.1,6.333333333,21.11666667,21.66666667,5.25,340,73,1,96.722686,206,14,24,196
"Climate ENM",0,"pseudo.9084",37.676517,-120.187795,630,15.5125,14.05833333,43.93229167,668.5266194,34,2,32,8,23.88333333,24.21666667,8,714,140,1,87.37051417,383,9,12,383
"Climate ENM",0,"pseudo.9085",41.367142,-123.205754,1643,8.6,16.56666667,48.29931973,675.4291565,28.8,-5.5,34.3,1.366666667,17.3,17.3,0.983333333,1418,301,6,82.88662891,746,41,41,726
"Climate ENM",0,"pseudo.9086",40.988103,-123.472699,1097,10.61666667,16.85,49.26900585,663.5624699,31.3,-2.9,34.2,3.033333333,18.88333333,18.96666667,3.033333333,2143,472,5,91.67969974,1207,35,43,1207
"Climate ENM",0,"pseudo.9087",39.472126,-120.34246,2237,5.879166667,13.70833333,42.97283177,686.1568146,24.3,-7.6,31.9,-1.533333333,14.91666667,14.91666667,-1.533333333,1323,247,10,75.79895837,651,49,49,651
"Climate ENM",0,"pseudo.9088",32.855494,-116.136251,218,22.28333333,16.53333333,46.83663834,707.3809997,41.2,5.9,35.3,13.91666667,24.58333333,31.08333333,13.91666667,110,22,1,76.05503807,63,5,19,63
"Climate ENM",0,"pseudo.9089",43.129392,-122.355869,1350,6.916666667,12.33333333,42.52873563,596.0869878,24.2,-4.8,29,0.833333333,15.03333333,15.03333333,0.416666667,1351,223,25,62.57334637,621,93,93,553
"Climate ENM",0,"pseudo.9090",42.325928,-123.625932,824,10.525,13.06666667,45.37037037,586.3698026,28.2,-0.6,28.8,4.383333333,18.31666667,18.31666667,4.2,1292,254,11,79.53345719,677,49,49,641
"Climate ENM",0,"pseudo.9091",40.999731,-123.42038,1027,11.21666667,16.63333333,48.77810362,665.1019516,31.6,-2.5,34.1,3.566666667,19.46666667,19.56666667,3.566666667,1926,410,6,89.82364651,1058,32,37,1058
"Climate ENM",0,"pseudo.9092",33.595879,-117.26678,369,18.12083333,16.74166667,51.99275362,565.3336036,35.8,3.6,32.2,12.51666667,25.15,25.41666667,11.71666667,324,85,1,104.4354911,210,7,12,198
"Climate ENM",0,"pseudo.9093",43.669846,-121.771189,1331,6.395833333,13.425,41.82242991,683.432042,25.3,-6.8,32.1,-0.95,15.11666667,15.11666667,-1.45,578,106,15,61.64138622,275,53,53,252
"Climate ENM",0,"pseudo.9094",36.603827,-117.937748,2136,10.47083333,11.34166667,36.82359307,722.5820442,27.3,-3.5,30.8,2.183333333,16.83333333,19.76666667,2.183333333,272,57,5,85.04947551,161,19,23,161
"Climate ENM",0,"pseudo.9095",39.868326,-122.663948,600,14.65416667,11.05833333,38.93779343,672.9090791,31.3,2.9,28.4,7.316666667,23.56666667,23.56666667,7.316666667,851,170,3,88.07157049,469,17,17,469
"Climate ENM",0,"pseudo.9096",37.538225,-119.084508,2308,6.6625,14.725,47.5,597.8488902,24.6,-6.4,31,0.216666667,14.26666667,14.65,0.216666667,992,233,3,94.53479699,551,14,25,551
"Climate ENM",0,"pseudo.9097",37.019156,-117.61217,1582,13.05,14.01666667,38.50732601,817.0679286,32.6,-3.8,36.4,3.333333333,20.78333333,23.38333333,3.333333333,178,34,5,64.39928331,92,21,22,92
"Climate ENM",0,"pseudo.9098",43.566792,-122.771335,753,11.36666667,10.65,41.27906977,541.2415581,26.9,1.1,25.8,5.483333333,18.56666667,18.56666667,5.466666667,1597,282,6,67.66973389,788,73,73,679
"Climate ENM",0,"pseudo.9099",43.92071,-122.939793,208,12.04583333,10.90833333,43.11594203,519.525388,27.3,2,25.3,6.433333333,18.76666667,18.76666667,6.066666667,1221,203,10,62.69788924,554,59,59,512
"Climate ENM",0,"pseudo.9100",43.59633,-123.244448,136,12.40416667,12.10833333,46.39208174,515.965372,28.2,2.1,26.1,6.75,18.98333333,18.98333333,6.383333333,1173,204,15,65.16033831,546,65,65,504
"Climate ENM",0,"pseudo.9101",34.999549,-119.427323,680,15.74166667,14.35,44.01840491,673.8216426,33.4,0.8,32.6,9.133333333,24.2,24.2,7.983333333,225,46,0,77.93716312,120,5,5,102
"Climate ENM",0,"pseudo.9102",33.276082,-116.786414,1110,13.98333333,17.28333333,52.69308943,574.4061492,32.5,-0.3,32.8,8.383333333,18.66666667,21.56666667,7.666666667,622,131,2,92.63321255,363,21,34,342
"Climate ENM",0,"pseudo.9103",42.462178,-123.579292,980,10.97083333,9.358333333,35.04993758,580.5775273,25.7,-1,26.7,5.416666667,18.96666667,18.96666667,5.416666667,1330,254,11,76.92078379,683,57,57,683
"Climate ENM",0,"pseudo.9104",43.154529,-123.114057,505,13.60416667,11.40833333,43.05031447,560.3710554,29.3,2.8,26.5,7.316666667,21.1,21.1,7.266666667,1373,240,17,65.70567337,642,70,70,572
"Climate ENM",0,"pseudo.9105",41.969625,-124.090096,418,11.50833333,8.566666667,44.61805556,397.0277832,23.1,3.9,19.2,7.566666667,16.98333333,16.98333333,7.566666667,2292,434,11,77.85749657,1135,68,68,1135
"Climate ENM",0,"pseudo.9106",36.628602,-121.786448,141,14.225,9.95,60.3030303,221.6416026,22.7,6.2,16.5,11.51666667,16.28333333,16.9,11.51666667,451,87,1,89.04100377,243,8,8,243
"Climate ENM",0,"pseudo.9107",34.228706,-115.822056,566,20.96666667,14.9,42.69340974,765.2846569,39.6,4.7,34.9,11.98333333,24.05,30.56666667,11.98333333,85,13,0,51.80814515,36,5,15,36
"Climate ENM",0,"pseudo.9108",37.390984,-119.24126,1858,10.09583333,13.425,44.45364238,644.3264924,27.5,-2.7,30.2,3.2,18.31666667,18.71666667,3.2,910,171,2,86.08616029,493,15,22,493
"Climate ENM",0,"pseudo.9109",34.214696,-117.363357,663,15.9875,14.925,50.25252525,552.3714371,33.1,3.4,29.7,10.5,22.83333333,23.18333333,9.766666667,676,160,2,104.3503428,429,9,15,406
"Climate ENM",0,"pseudo.9110",40.053897,-123.074634,1566,9.541666667,13.76666667,45.73643411,628.9523516,27.6,-2.5,30.1,2.65,17.88333333,17.88333333,2.65,1922,404,3,92.32258105,1116,26,26,1116
"Climate ENM",0,"pseudo.9111",37.272124,-119.294751,1790,10.60833333,12.88333333,44.12100457,615.7804853,27.3,-1.9,29.2,4.1,18.48333333,18.83333333,4.1,904,172,2,87.37176729,497,14,24,497
"Climate ENM",0,"pseudo.9112",41.597491,-123.356471,1673,8.283333333,12.61666667,45.22102748,579.4446139,24.8,-3.1,27.9,2.2,16.35,16.35,2.2,2035,463,8,89.89610226,1124,52,52,1124
"Climate ENM",0,"pseudo.9113",40.367037,-123.857293,593,12.275,13.06666667,50.45045045,498.9420626,27.7,1.8,25.9,6.75,18.73333333,18.73333333,6.75,1602,334,2,87.41874633,862,32,32,862
"Climate ENM",0,"pseudo.9114",42.204704,-123.165346,1043,10.24166667,13.26666667,44.51901566,620.8163004,28,-1.8,29.8,3.45,18.25,18.25,3.266666667,923,216,10,81.39268045,492,45,45,470
"Climate ENM",0,"pseudo.9115",41.512365,-122.273747,1264,9.433333333,14.46666667,44.65020576,662.3832087,28.8,-3.6,32.4,1.9,17.76666667,17.86666667,1.9,762,126,8,67.00994922,340,32,47,340
"Climate ENM",0,"pseudo.9116",39.819063,-119.873612,1637,11.19166667,13.7,40.65281899,724.8097974,30.6,-3.1,33.7,2.866666667,20.56666667,20.56666667,2.866666667,455,74,6,61.46997203,203,31,31,203
"Climate ENM",0,"pseudo.9117",34.654583,-118.4378,1108,14.45416667,11.39166667,39.55439815,668.4631571,30.7,1.9,28.8,7.8,22.83333333,23.06666667,6.95,461,113,1,100.9449188,283,6,13,278
"Climate ENM",0,"pseudo.9118",43.04369,-121.547073,1439,6.420833333,18.025,47.30971129,697.9367591,28.6,-9.5,38.1,-1.616666667,14.91666667,15.08333333,-1.783333333,553,94,13,63.57801992,254,45,48,232
"Climate ENM",0,"pseudo.9119",43.48114,-122.188676,1439,6.441666667,12.18333333,41.02132435,622.4213471,24.4,-5.3,29.7,-0.2,14.53333333,14.53333333,-0.5,1638,258,21,59.06641578,724,115,115,647
"Climate ENM",0,"pseudo.9120",34.037644,-117.298003,386,18.02083333,15.60833333,52.55331089,500.6879737,34.6,4.9,29.7,13.08333333,24.16666667,24.56666667,12.38333333,341,82,1,99.74846146,213,5,10,200
"Climate ENM",0,"pseudo.9121",37.693202,-120.150887,977,13.90833333,14.51666667,44.94324045,656.9655911,32.7,0.4,32.3,6.666666667,22.2,22.56666667,6.666666667,892,180,1,88.55147068,484,11,15,484
"Climate ENM",0,"pseudo.9122",41.769628,-123.277371,923,10.39166667,12.98333333,44.31171786,610.4835391,27.8,-1.5,29.3,3.933333333,18.5,18.5,3.633333333,1620,361,8,90.48111157,896,45,45,888
"Climate ENM",0,"pseudo.9123",39.67039,-120.786381,1812,10.3375,13.55833333,43.31735889,667.1176978,28.5,-2.8,31.3,3.066666667,18.75,18.95,3.066666667,1767,338,7,82.81457637,898,40,42,898
"Climate ENM",0,"pseudo.9124",36.467615,-121.57272,837,13.72916667,17.30833333,59.47880871,429.1029667,31,1.9,29.1,8.883333333,18.91666667,19.18333333,8.883333333,682,145,1,99.18128361,406,5,8,406
"Climate ENM",0,"pseudo.9125",42.721889,-122.110959,1409,7.491666667,13.23333333,42.27902023,653.580465,25.9,-5.4,31.3,0.333333333,16.05,16.05,0.033333333,1278,213,11,66.66653556,586,66,66,533
"Climate ENM",0,"pseudo.9126",41.444131,-122.071501,1916,8.9,11.35,37.7076412,691.0269038,27.5,-2.6,30.1,1.5,18.33333333,18.33333333,1.5,1247,240,7,81.81900865,662,33,33,662
"Climate ENM",0,"pseudo.9127",36.251663,-120.623494,750,14.6625,13.75833333,46.1689038,603.7576463,31.5,1.7,29.8,7.85,22.28333333,22.46666667,7.85,412,94,1,99.65635637,257,4,7,257
"Climate ENM",0,"pseudo.9128",37.15997,-119.455344,575,16.18333333,13.75,41.92073171,708.1388325,34.8,2,32.8,9.2,25.11666667,25.28333333,8.25,653,127,1,88.21981089,349,7,12,347
"Climate ENM",0,"pseudo.9129",34.472945,-118.099901,1145,14.275,11.03333333,41.32334582,582.6097244,29.8,3.1,26.7,8.316666667,21.53333333,21.81666667,7.65,342,86,1,96.11284967,205,8,13,202
"Climate ENM",0,"pseudo.9130",44.452165,-122.545269,291,11.4125,11.45833333,44.75911458,513.4912808,26.9,1.3,25.6,5.783333333,18,18,5.483333333,1511,247,20,63.27785705,726,95,95,612
"Climate ENM",0,"pseudo.9131",33.215068,-116.317306,139,22.80416667,16.975,47.28412256,707.9370103,41.7,5.8,35.9,14.31666667,25.41666667,31.55,14.31666667,113,22,1,71.8932542,61,5,13,61
"Climate ENM",0,"pseudo.9132",41.484433,-123.484312,671,12.525,16.23333333,48.45771144,649.0324967,32.7,-0.8,33.5,5.366666667,20.61666667,20.75,5.066666667,1664,358,5,87.77679453,895,38,39,885
"Climate ENM",0,"pseudo.9133",36.72742,-121.735438,2,14.44583333,10.54166667,60.23809524,245.0088898,22.9,5.4,17.5,11.31666667,16.86666667,17.31666667,11.31666667,399,77,1,90.28483862,219,6,8,219
"Climate ENM",0,"pseudo.9134",44.169362,-122.319597,488,10.75,12.45,44.14893617,577.6362492,28,-0.2,28.2,4.316666667,18.1,18.1,4.116666667,1555,248,20,60.13533713,696,96,96,608
"Climate ENM",0,"pseudo.9135",43.60126,-122.821955,1155,9.470833333,10.95833333,41.66666667,545.0456959,25.4,-0.9,26.3,3.683333333,16.76666667,16.76666667,3.666666667,1663,291,9,66.60302166,810,77,77,717
"Climate ENM",0,"pseudo.9136",37.533257,-117.412612,1617,11.68333333,15.06666667,39.13419913,859.5409275,32.7,-5.8,38.5,3.45,19.96666667,22.58333333,1.5,152,20,8,25.97927896,53,30,31,51
"Climate ENM",0,"pseudo.9137",39.275154,-122.658651,1078,12.29583333,11.50833333,40.66548881,656.0711517,29,0.7,28.3,5.183333333,21.05,21.05,5.183333333,785,171,2,96.47561878,476,13,13,476
"Climate ENM",0,"pseudo.9138",42.324524,-122.814357,479,11.92916667,13.84166667,44.79503776,645.1901,30.6,-0.3,30.9,4.783333333,20.11666667,20.11666667,4.583333333,564,105,10,62.17085046,261,39,39,235
"Climate ENM",0,"pseudo.9139",37.56651,-119.105914,2510,5.383333333,15.73333333,47.38955823,623.3499431,24.6,-8.6,33.2,-1.483333333,13.38333333,13.63333333,-1.483333333,969,209,2,92.73506923,540,11,16,540
"Climate ENM",0,"pseudo.9140",34.749755,-120.089602,438,15.5875,16.775,60.55956679,394.4047586,30.7,3,27.7,11.55,20.18333333,20.56666667,10.88333333,585,125,0,101.027864,358,2,7,335
"Climate ENM",0,"pseudo.9141",34.796705,-119.900739,1039,13.20416667,17.425,53.61538462,551.6275849,32.1,-0.4,32.5,7.816666667,20.15,20.15,6.866666667,621,136,0,102.5358888,383,2,2,364
"Climate ENM",0,"pseudo.9142",42.180508,-123.983231,1332,9.316666667,11.05,41.23134328,583.863828,25.5,-1.3,26.8,3.4,17.2,17.2,3.183333333,3562,656,22,74.13933644,1723,126,126,1640
"Climate ENM",0,"pseudo.9143",42.603076,-122.542164,1370,8.029166667,12.80833333,41.72095548,643.8077718,26.5,-4.2,30.7,1.283333333,17.03333333,17.03333333,1.233333333,1090,186,14,60.77611034,480,60,60,439
"Climate ENM",0,"pseudo.9144",34.312544,-116.782439,1736,12.35833333,13.61666667,44.49891068,650.5062131,29.3,-1.3,30.6,6.066666667,18.36666667,20.73333333,4.95,464,105,1,93.35057928,271,19,24,270
"Climate ENM",0,"pseudo.9145",40.552819,-121.660178,1421,9.8125,13.90833333,44.43556976,643.0719068,28.4,-2.9,31.3,2.75,18.06666667,18.06666667,2.75,1187,197,7,70.71489239,551,47,47,551
"Climate ENM",0,"pseudo.9146",39.748069,-120.551503,1443,9.716666667,16.88333333,46.63904236,685.4140531,30.7,-5.5,36.2,1.616666667,18.2,18.3,1.616666667,714,123,5,75.99548283,351,26,27,351
"Climate ENM",0,"pseudo.9147",37.824532,-119.961436,1228,13.4625,13.44166667,43.22079314,662.4099424,31.4,0.3,31.1,6.15,21.78333333,22.23333333,6.15,1010,196,3,84.95396737,532,18,23,532
"Climate ENM",0,"pseudo.9148",38.537939,-119.659974,2080,6.8125,12.925,41.16242038,665.3882155,24.1,-7.3,31.4,-0.766666667,15.01666667,15.46666667,-0.766666667,831,148,7,72.89571672,402,37,44,402
"Climate ENM",0,"pseudo.9149",35.186499,-118.63822,1511,11.50833333,14.3,47.50830565,614.0877689,28.2,-1.9,30.1,4.783333333,19.4,19.4,4.783333333,397,78,3,90.32290384,229,11,11,229
"Climate ENM",0,"pseudo.9150",43.329486,-121.867304,1488,6.2375,15.05833333,44.6834817,662.4888507,25.9,-7.8,33.7,-1.1,14.68333333,14.68333333,-1.45,734,129,13,69.27877279,354,51,51,325
"Climate ENM",0,"pseudo.9151",36.716533,-118.909743,2044,7.075,11.08333333,40.5982906,612.2035461,22.9,-4.4,27.3,0.783333333,15,15.18333333,0.783333333,1146,231,3,89.96574539,623,16,29,623
"Climate ENM",0,"pseudo.9152",37.19813,-119.878626,284,16.92083333,14.625,43.26923077,709.2712596,36.5,2.7,33.8,8.7,25.73333333,25.83333333,8.7,452,87,1,86.53230121,240,5,8,240
"Climate ENM",0,"pseudo.9153",43.470931,-123.688765,479,11.22083333,11.40833333,44.04761905,545.0456959,27.3,1.4,25.9,5.333333333,17.91666667,18.33333333,4.983333333,1467,268,13,74.94677604,739,65,66,674
"Climate ENM",0,"pseudo.9154",40.469202,-123.838882,310,12.14583333,12.75833333,48.14465409,509.4580826,28.1,1.6,26.5,6.433333333,18.78333333,18.78333333,6.433333333,1580,336,2,87.65980387,848,31,31,848
"Climate ENM",0,"pseudo.9155",43.718433,-122.410668,827,10.08333333,11.4,41.45454545,568.7599483,26.7,-0.8,27.5,3.983333333,17.71666667,17.71666667,3.733333333,1327,213,16,60.35404233,602,81,81,528
"Climate ENM",0,"pseudo.9156",42.781401,-122.707936,797,10.75,12.01666667,41.72453704,604.8553546,28.6,-0.2,28.8,4.516666667,19.2,19.2,4.283333333,1116,215,9,71.96826559,549,46,46,539
"Climate ENM",0,"pseudo.9157",42.262469,-124.210711,622,11.725,9.333333333,40.4040404,521.4991502,26,2.9,23.1,6.35,18.78333333,18.78333333,6.333333333,3053,557,15,75.74607079,1480,98,98,1414
"Climate ENM",0,"pseudo.9158",42.366362,-122.381638,1760,6.266666667,12.63333333,40.88457389,650.6581749,24.6,-6.3,30.9,-0.683333333,15.28333333,15.28333333,-0.683333333,1196,193,9,57.86189671,500,73,73,500
"Climate ENM",0,"pseudo.9159",43.726105,-122.470485,676,10.7125,11.55833333,42.96778191,551.2594052,26.8,-0.1,26.9,4.7,17.91666667,17.91666667,4.516666667,1337,216,17,60.66317464,611,81,81,536
"Climate ENM",0,"pseudo.9160",33.352077,-116.361862,547,20.38333333,16.43333333,49.20159681,649.0459198,38.7,5.3,33.4,12.93333333,22.15,28.66666667,12.93333333,148,29,1,73.57741748,78,7,23,78
